"Source"	"Target"	"Weight"
"P15219"	"P15918"	1
"P15219"	"P15925"	1
"P15219"	"P15935"	1
"P15219"	"P15951"	1
"P15219"	"P15952"	1
"P15219"	"P15953"	1
"P15219"	"P15956"	1
"P15219"	"P15958"	1
"P15219"	"P15960"	1
"P15219"	"P15964"	1
"P15219"	"P15966"	2
"P15219"	"P15969"	1
"P15219"	"P15975"	1
"P15219"	"P15977"	1
"P15219"	"P15995"	1
"P15219"	"P15998"	1
"P15219"	"P16021"	1
"P15219"	"P16023"	2
"P15219"	"P16024"	1
"P15219"	"P16041"	1
"P15219"	"P16042"	1
"P15219"	"P16045"	1
"P15219"	"P16048"	1
"P15219"	"P16060"	1
"P15219"	"P16062"	1
"P15219"	"P16067"	2
"P15219"	"P16068"	1
"P15219"	"P16071"	4
"P15219"	"P16073"	1
"P15219"	"P16077"	1
"P15219"	"P16079"	1
"P15219"	"P16087"	1
"P15219"	"P16090"	1
"P15219"	"P16095"	1
"P15219"	"P16100"	1
"P15219"	"P16105"	1
"P15219"	"P16124"	1
"P15219"	"P16125"	1
"P15219"	"P16136"	1
"P15219"	"P16138"	1
"P15219"	"P16144"	1
"P15219"	"P16147"	1
"P15219"	"P16149"	1
"P15219"	"P16154"	1
"P15219"	"P16156"	1
"P15219"	"P16160"	1
"P15219"	"P16165"	1
"P15219"	"P16172"	1
"P15219"	"P16173"	1
"P15219"	"P16175"	1
"P15219"	"P16178"	1
"P15219"	"P16200"	1
"P15220"	"P15225"	1
"P15220"	"P15286"	1
"P15220"	"P15302"	1
"P15220"	"P15315"	1
"P15220"	"P15669"	1
"P15220"	"P15804"	1
"P15220"	"P15814"	1
"P15220"	"P15850"	1
"P15220"	"P15947"	1
"P15220"	"P16002"	1
"P15220"	"P16007"	1
"P15220"	"P16018"	1
"P15220"	"P16026"	1
"P15220"	"P16059"	1
"P15220"	"P16079"	1
"P15220"	"P16080"	1
"P15220"	"P16111"	1
"P15220"	"P16116"	1
"P15220"	"P16129"	1
"P15220"	"P16130"	1
"P15220"	"P16157"	1
"P15220"	"P16167"	1
"P15221"	"P15261"	1
"P15221"	"P15288"	1
"P15221"	"P15655"	1
"P15221"	"P15839"	1
"P15221"	"P15892"	1
"P15221"	"P15908"	1
"P15221"	"P15913"	1
"P15221"	"P16060"	1
"P15221"	"P16154"	1
"P15221"	"P16172"	1
"P15221"	"P16173"	1
"P15221"	"P16175"	1
"P15222"	"P15227"	1
"P15222"	"P15278"	1
"P15222"	"P15295"	1
"P15222"	"P15301"	1
"P15222"	"P15312"	1
"P15222"	"P15685"	1
"P15222"	"P15782"	1
"P15222"	"P15973"	1
"P15222"	"P16029"	1
"P15222"	"P16081"	1
"P15222"	"P16085"	1
"P15223"	"P15242"	1
"P15223"	"P15272"	1
"P15223"	"P15273"	1
"P15223"	"P15274"	1
"P15223"	"P15651"	1
"P15223"	"P15653"	1
"P15223"	"P15657"	1
"P15223"	"P15668"	1
"P15223"	"P15683"	1
"P15223"	"P15688"	1
"P15223"	"P15784"	1
"P15223"	"P15794"	1
"P15223"	"P15801"	1
"P15223"	"P15824"	1
"P15223"	"P15847"	1
"P15223"	"P15890"	1
"P15223"	"P15900"	1
"P15223"	"P15981"	1
"P15223"	"P16024"	1
"P15223"	"P16033"	1
"P15223"	"P16085"	1
"P15224"	"P15254"	1
"P15224"	"P15872"	1
"P15224"	"P15950"	1
"P15224"	"P15962"	1
"P15224"	"P15974"	1
"P15224"	"P16009"	1
"P15224"	"P16019"	1
"P15224"	"P16166"	1
"P15225"	"P15286"	1
"P15225"	"P15302"	1
"P15225"	"P15315"	1
"P15225"	"P15669"	1
"P15225"	"P15804"	1
"P15225"	"P15814"	1
"P15225"	"P15850"	1
"P15225"	"P15947"	1
"P15225"	"P16002"	1
"P15225"	"P16007"	1
"P15225"	"P16018"	1
"P15225"	"P16026"	1
"P15225"	"P16059"	1
"P15225"	"P16079"	1
"P15225"	"P16080"	1
"P15225"	"P16111"	1
"P15225"	"P16116"	1
"P15225"	"P16129"	1
"P15225"	"P16130"	1
"P15225"	"P16157"	1
"P15225"	"P16167"	1
"P15226"	"P15232"	1
"P15226"	"P15233"	1
"P15226"	"P15247"	1
"P15226"	"P15253"	1
"P15226"	"P15299"	1
"P15226"	"P15304"	1
"P15226"	"P15311"	1
"P15226"	"P15646"	1
"P15226"	"P15660"	1
"P15226"	"P15822"	1
"P15226"	"P15877"	1
"P15226"	"P15887"	1
"P15226"	"P15889"	1
"P15226"	"P15929"	1
"P15226"	"P16004"	1
"P15226"	"P16055"	1
"P15227"	"P15278"	1
"P15227"	"P15295"	1
"P15227"	"P15301"	1
"P15227"	"P15312"	1
"P15227"	"P15685"	1
"P15227"	"P15782"	1
"P15227"	"P15973"	1
"P15227"	"P16029"	1
"P15227"	"P16081"	1
"P15227"	"P16085"	1
"P15228"	"P15248"	1
"P15228"	"P15672"	1
"P15228"	"P15678"	1
"P15228"	"P15693"	1
"P15228"	"P15999"	1
"P15228"	"P16013"	1
"P15228"	"P16032"	1
"P15228"	"P16082"	1
"P15229"	"P15235"	1
"P15229"	"P15260"	1
"P15229"	"P15261"	1
"P15229"	"P15262"	1
"P15229"	"P15263"	1
"P15229"	"P15264"	1
"P15229"	"P15265"	1
"P15229"	"P15266"	1
"P15229"	"P15268"	1
"P15229"	"P15269"	1
"P15229"	"P15279"	1
"P15229"	"P15319"	1
"P15229"	"P15648"	1
"P15229"	"P15691"	1
"P15229"	"P15811"	1
"P15229"	"P15884"	1
"P15229"	"P15927"	1
"P15229"	"P15942"	1
"P15229"	"P15948"	1
"P15229"	"P15997"	1
"P15229"	"P16017"	1
"P15229"	"P16030"	1
"P15229"	"P16092"	1
"P15229"	"P16102"	1
"P15229"	"P16103"	1
"P15229"	"P16104"	1
"P15229"	"P16121"	1
"P15229"	"P16133"	1
"P15229"	"P16135"	1
"P15229"	"P16148"	1
"P15229"	"P16169"	1
"P15230"	"P15239"	1
"P15230"	"P15260"	1
"P15230"	"P15262"	1
"P15230"	"P15263"	1
"P15230"	"P15265"	1
"P15230"	"P15266"	1
"P15230"	"P15267"	1
"P15230"	"P15268"	1
"P15230"	"P15644"	1
"P15230"	"P15692"	1
"P15230"	"P15798"	1
"P15230"	"P15799"	1
"P15230"	"P15897"	1
"P15230"	"P15970"	1
"P15230"	"P16046"	1
"P15230"	"P16053"	1
"P15230"	"P16058"	1
"P15230"	"P16096"	1
"P15230"	"P16118"	1
"P15230"	"P16152"	1
"P15231"	"P15261"	1
"P15231"	"P15262"	1
"P15231"	"P15263"	1
"P15231"	"P15266"	1
"P15231"	"P15279"	1
"P15231"	"P15663"	1
"P15231"	"P15802"	1
"P15231"	"P15805"	1
"P15231"	"P15807"	1
"P15231"	"P15815"	1
"P15231"	"P15819"	1
"P15231"	"P15830"	1
"P15231"	"P15834"	1
"P15231"	"P15858"	1
"P15231"	"P15946"	1
"P15231"	"P16065"	1
"P15231"	"P16126"	1
"P15231"	"P16162"	1
"P15231"	"P16171"	1
"P15231"	"P16174"	1
"P15231"	"P16184"	1
"P15232"	"P15233"	1
"P15232"	"P15247"	1
"P15232"	"P15253"	1
"P15232"	"P15299"	1
"P15232"	"P15304"	1
"P15232"	"P15311"	1
"P15232"	"P15646"	1
"P15232"	"P15660"	1
"P15232"	"P15822"	1
"P15232"	"P15877"	1
"P15232"	"P15887"	1
"P15232"	"P15889"	1
"P15232"	"P15929"	1
"P15232"	"P16004"	1
"P15232"	"P16055"	1
"P15233"	"P15247"	1
"P15233"	"P15253"	1
"P15233"	"P15299"	1
"P15233"	"P15304"	1
"P15233"	"P15311"	1
"P15233"	"P15646"	1
"P15233"	"P15660"	1
"P15233"	"P15822"	1
"P15233"	"P15877"	1
"P15233"	"P15887"	1
"P15233"	"P15889"	1
"P15233"	"P15929"	1
"P15233"	"P16004"	1
"P15233"	"P16055"	1
"P15234"	"P15240"	1
"P15234"	"P15279"	1
"P15234"	"P15300"	1
"P15234"	"P15307"	1
"P15234"	"P15314"	1
"P15234"	"P15788"	1
"P15234"	"P15792"	1
"P15234"	"P15795"	1
"P15234"	"P15853"	1
"P15234"	"P15867"	1
"P15234"	"P15875"	1
"P15234"	"P15891"	1
"P15234"	"P15922"	1
"P15234"	"P15923"	1
"P15234"	"P15939"	1
"P15234"	"P15986"	1
"P15234"	"P16010"	1
"P15234"	"P16014"	1
"P15234"	"P16052"	1
"P15234"	"P16057"	1
"P15234"	"P16110"	1
"P15234"	"P16159"	1
"P15234"	"P16163"	1
"P15234"	"P16170"	1
"P15235"	"P15260"	1
"P15235"	"P15261"	1
"P15235"	"P15262"	1
"P15235"	"P15263"	1
"P15235"	"P15264"	1
"P15235"	"P15265"	1
"P15235"	"P15266"	1
"P15235"	"P15268"	1
"P15235"	"P15269"	1
"P15235"	"P15279"	1
"P15235"	"P15319"	1
"P15235"	"P15648"	1
"P15235"	"P15691"	1
"P15235"	"P15811"	1
"P15235"	"P15884"	1
"P15235"	"P15927"	1
"P15235"	"P15942"	1
"P15235"	"P15948"	1
"P15235"	"P15997"	1
"P15235"	"P16017"	1
"P15235"	"P16030"	1
"P15235"	"P16092"	1
"P15235"	"P16102"	1
"P15235"	"P16103"	1
"P15235"	"P16104"	1
"P15235"	"P16121"	1
"P15235"	"P16133"	1
"P15235"	"P16135"	1
"P15235"	"P16148"	1
"P15235"	"P16169"	1
"P15236"	"P15246"	1
"P15236"	"P15279"	1
"P15236"	"P15291"	1
"P15236"	"P15793"	1
"P15236"	"P15836"	1
"P15236"	"P15881"	1
"P15236"	"P15937"	1
"P15236"	"P15938"	1
"P15236"	"P15961"	1
"P15236"	"P15972"	1
"P15236"	"P16031"	1
"P15236"	"P16035"	1
"P15236"	"P16038"	1
"P15236"	"P16039"	1
"P15236"	"P16109"	1
"P15237"	"P15238"	1
"P15237"	"P15239"	1
"P15237"	"P15265"	1
"P15237"	"P15266"	1
"P15237"	"P15320"	1
"P15237"	"P15826"	1
"P15237"	"P15835"	1
"P15237"	"P15848"	1
"P15237"	"P15860"	1
"P15237"	"P15919"	1
"P15237"	"P16020"	1
"P15237"	"P16025"	1
"P15237"	"P16027"	1
"P15237"	"P16107"	1
"P15237"	"P16108"	1
"P15237"	"P16115"	1
"P15237"	"P16117"	1
"P15237"	"P16128"	1
"P15237"	"P16131"	1
"P15237"	"P16132"	1
"P15237"	"P16142"	1
"P15237"	"P16153"	1
"P15237"	"P16179"	1
"P15238"	"P15239"	1
"P15238"	"P15265"	1
"P15238"	"P15266"	1
"P15238"	"P15320"	1
"P15238"	"P15826"	1
"P15238"	"P15835"	1
"P15238"	"P15848"	1
"P15238"	"P15860"	1
"P15238"	"P15919"	1
"P15238"	"P16020"	1
"P15238"	"P16025"	1
"P15238"	"P16027"	1
"P15238"	"P16107"	1
"P15238"	"P16108"	1
"P15238"	"P16115"	1
"P15238"	"P16117"	1
"P15238"	"P16128"	1
"P15238"	"P16131"	1
"P15238"	"P16132"	1
"P15238"	"P16142"	1
"P15238"	"P16153"	1
"P15238"	"P16179"	1
"P15239"	"P15256"	1
"P15239"	"P15260"	1
"P15239"	"P15262"	1
"P15239"	"P15263"	1
"P15239"	"P15265"	3
"P15239"	"P15266"	3
"P15239"	"P15267"	2
"P15239"	"P15268"	1
"P15239"	"P15320"	1
"P15239"	"P15644"	1
"P15239"	"P15681"	1
"P15239"	"P15692"	2
"P15239"	"P15789"	1
"P15239"	"P15798"	1
"P15239"	"P15799"	1
"P15239"	"P15826"	1
"P15239"	"P15835"	1
"P15239"	"P15848"	1
"P15239"	"P15860"	1
"P15239"	"P15897"	1
"P15239"	"P15919"	1
"P15239"	"P15970"	1
"P15239"	"P16020"	1
"P15239"	"P16025"	1
"P15239"	"P16027"	1
"P15239"	"P16046"	1
"P15239"	"P16053"	1
"P15239"	"P16058"	1
"P15239"	"P16061"	1
"P15239"	"P16093"	1
"P15239"	"P16096"	1
"P15239"	"P16107"	1
"P15239"	"P16108"	1
"P15239"	"P16115"	1
"P15239"	"P16117"	1
"P15239"	"P16118"	1
"P15239"	"P16119"	1
"P15239"	"P16128"	1
"P15239"	"P16131"	1
"P15239"	"P16132"	1
"P15239"	"P16139"	1
"P15239"	"P16140"	1
"P15239"	"P16142"	1
"P15239"	"P16152"	1
"P15239"	"P16153"	1
"P15239"	"P16155"	1
"P15239"	"P16179"	1
"P15239"	"P16181"	1
"P15240"	"P15279"	1
"P15240"	"P15300"	1
"P15240"	"P15307"	1
"P15240"	"P15314"	1
"P15240"	"P15788"	1
"P15240"	"P15792"	1
"P15240"	"P15795"	1
"P15240"	"P15853"	1
"P15240"	"P15867"	1
"P15240"	"P15875"	1
"P15240"	"P15891"	1
"P15240"	"P15922"	1
"P15240"	"P15923"	1
"P15240"	"P15939"	1
"P15240"	"P15986"	1
"P15240"	"P16010"	1
"P15240"	"P16014"	1
"P15240"	"P16052"	1
"P15240"	"P16057"	1
"P15240"	"P16110"	1
"P15240"	"P16159"	1
"P15240"	"P16163"	1
"P15240"	"P16170"	1
"P15241"	"P15257"	1
"P15241"	"P15258"	1
"P15241"	"P15259"	1
"P15241"	"P15313"	1
"P15241"	"P15870"	1
"P15241"	"P15873"	1
"P15241"	"P15941"	1
"P15241"	"P15959"	1
"P15241"	"P16034"	1
"P15241"	"P16112"	1
"P15241"	"P16113"	1
"P15241"	"P16120"	1
"P15241"	"P16122"	1
"P15241"	"P16141"	1
"P15241"	"P16158"	1
"P15241"	"P16161"	1
"P15241"	"P16164"	1
"P15241"	"P16168"	1
"P15241"	"P16177"	1
"P15242"	"P15272"	1
"P15242"	"P15273"	2
"P15242"	"P15274"	1
"P15242"	"P15651"	1
"P15242"	"P15653"	1
"P15242"	"P15657"	1
"P15242"	"P15668"	1
"P15242"	"P15683"	1
"P15242"	"P15688"	2
"P15242"	"P15784"	1
"P15242"	"P15794"	1
"P15242"	"P15801"	2
"P15242"	"P15824"	2
"P15242"	"P15847"	1
"P15242"	"P15890"	1
"P15242"	"P15900"	1
"P15242"	"P15981"	1
"P15242"	"P16024"	1
"P15242"	"P16033"	1
"P15242"	"P16083"	1
"P15242"	"P16085"	1
"P15243"	"P15244"	1
"P15243"	"P15251"	1
"P15243"	"P15287"	1
"P15243"	"P15658"	2
"P15243"	"P15786"	1
"P15243"	"P15827"	1
"P15243"	"P15842"	1
"P15243"	"P15843"	1
"P15243"	"P15874"	2
"P15243"	"P15878"	1
"P15243"	"P15883"	1
"P15243"	"P15890"	1
"P15243"	"P15894"	1
"P15243"	"P15898"	1
"P15243"	"P15925"	1
"P15243"	"P15953"	1
"P15243"	"P15956"	1
"P15243"	"P15966"	2
"P15243"	"P16067"	2
"P15243"	"P16071"	2
"P15243"	"P16073"	1
"P15244"	"P15251"	1
"P15244"	"P15658"	1
"P15244"	"P15827"	1
"P15244"	"P15843"	1
"P15244"	"P15874"	1
"P15244"	"P15883"	1
"P15244"	"P15890"	1
"P15244"	"P15966"	1
"P15244"	"P16067"	1
"P15244"	"P16071"	1
"P15244"	"P16073"	1
"P15245"	"P15263"	1
"P15245"	"P15270"	1
"P15245"	"P15286"	1
"P15245"	"P15810"	1
"P15245"	"P15857"	1
"P15245"	"P15865"	1
"P15245"	"P15884"	1
"P15245"	"P15907"	1
"P15245"	"P16069"	1
"P15245"	"P16082"	1
"P15246"	"P15279"	1
"P15246"	"P15291"	1
"P15246"	"P15793"	1
"P15246"	"P15836"	1
"P15246"	"P15881"	1
"P15246"	"P15937"	1
"P15246"	"P15938"	1
"P15246"	"P15961"	1
"P15246"	"P15972"	1
"P15246"	"P16031"	1
"P15246"	"P16035"	1
"P15246"	"P16038"	1
"P15246"	"P16039"	1
"P15246"	"P16109"	1
"P15247"	"P15253"	1
"P15247"	"P15299"	1
"P15247"	"P15304"	1
"P15247"	"P15311"	1
"P15247"	"P15646"	1
"P15247"	"P15660"	1
"P15247"	"P15822"	1
"P15247"	"P15877"	1
"P15247"	"P15887"	1
"P15247"	"P15889"	1
"P15247"	"P15929"	1
"P15247"	"P16004"	1
"P15247"	"P16055"	1
"P15248"	"P15672"	1
"P15248"	"P15678"	1
"P15248"	"P15693"	1
"P15248"	"P15999"	1
"P15248"	"P16013"	1
"P15248"	"P16032"	1
"P15248"	"P16082"	1
"P15249"	"P15255"	1
"P15249"	"P15283"	1
"P15249"	"P16075"	1
"P15249"	"P16114"	1
"P15249"	"P16137"	1
"P15249"	"P16180"	1
"P15249"	"P16182"	1
"P15250"	"P15266"	1
"P15250"	"P15267"	1
"P15250"	"P15319"	1
"P15250"	"P15658"	1
"P15250"	"P15808"	1
"P15250"	"P15845"	1
"P15250"	"P15854"	1
"P15250"	"P15977"	1
"P15250"	"P16062"	1
"P15250"	"P16068"	1
"P15251"	"P15252"	1
"P15251"	"P15272"	1
"P15251"	"P15276"	1
"P15251"	"P15277"	1
"P15251"	"P15651"	1
"P15251"	"P15658"	1
"P15251"	"P15675"	1
"P15251"	"P15689"	1
"P15251"	"P15693"	1
"P15251"	"P15787"	1
"P15251"	"P15827"	1
"P15251"	"P15843"	1
"P15251"	"P15863"	1
"P15251"	"P15874"	1
"P15251"	"P15883"	1
"P15251"	"P15890"	2
"P15251"	"P15912"	1
"P15251"	"P15933"	1
"P15251"	"P15966"	1
"P15251"	"P15980"	1
"P15251"	"P15983"	1
"P15251"	"P16000"	1
"P15251"	"P16003"	1
"P15251"	"P16049"	1
"P15251"	"P16067"	1
"P15251"	"P16071"	1
"P15251"	"P16073"	1
"P15251"	"P16085"	1
"P15251"	"P16183"	1
"P15251"	"P16185"	1
"P15252"	"P15272"	1
"P15252"	"P15276"	1
"P15252"	"P15277"	1
"P15252"	"P15651"	1
"P15252"	"P15675"	1
"P15252"	"P15689"	1
"P15252"	"P15693"	1
"P15252"	"P15787"	1
"P15252"	"P15863"	1
"P15252"	"P15890"	1
"P15252"	"P15912"	1
"P15252"	"P15933"	1
"P15252"	"P15980"	1
"P15252"	"P15983"	1
"P15252"	"P16000"	1
"P15252"	"P16003"	1
"P15252"	"P16049"	1
"P15252"	"P16085"	1
"P15252"	"P16183"	1
"P15252"	"P16185"	1
"P15253"	"P15299"	1
"P15253"	"P15304"	1
"P15253"	"P15311"	1
"P15253"	"P15646"	1
"P15253"	"P15660"	1
"P15253"	"P15822"	1
"P15253"	"P15877"	1
"P15253"	"P15887"	1
"P15253"	"P15889"	1
"P15253"	"P15929"	1
"P15253"	"P16004"	1
"P15253"	"P16055"	1
"P15254"	"P15664"	1
"P15254"	"P15864"	1
"P15254"	"P15872"	1
"P15254"	"P15928"	1
"P15254"	"P15930"	1
"P15254"	"P15950"	1
"P15254"	"P15962"	1
"P15254"	"P15974"	1
"P15254"	"P15985"	1
"P15254"	"P16009"	1
"P15254"	"P16016"	1
"P15254"	"P16019"	1
"P15254"	"P16043"	1
"P15254"	"P16054"	1
"P15254"	"P16166"	1
"P15255"	"P15283"	1
"P15255"	"P16075"	1
"P15255"	"P16114"	1
"P15255"	"P16137"	1
"P15255"	"P16180"	1
"P15255"	"P16182"	1
"P15256"	"P15265"	1
"P15256"	"P15266"	1
"P15256"	"P15267"	1
"P15256"	"P15303"	1
"P15256"	"P15305"	1
"P15256"	"P15306"	1
"P15256"	"P15308"	1
"P15256"	"P15310"	1
"P15256"	"P15645"	1
"P15256"	"P15659"	1
"P15256"	"P15662"	1
"P15256"	"P15666"	1
"P15256"	"P15667"	1
"P15256"	"P15681"	1
"P15256"	"P15692"	1
"P15256"	"P15783"	1
"P15256"	"P15785"	1
"P15256"	"P15789"	1
"P15256"	"P15791"	1
"P15256"	"P15821"	1
"P15256"	"P15823"	1
"P15256"	"P15825"	1
"P15256"	"P15846"	1
"P15256"	"P15869"	1
"P15256"	"P15871"	1
"P15256"	"P15880"	1
"P15256"	"P15882"	1
"P15256"	"P15899"	1
"P15256"	"P15903"	1
"P15256"	"P15911"	1
"P15256"	"P15921"	1
"P15256"	"P15934"	1
"P15256"	"P15940"	1
"P15256"	"P15954"	2
"P15256"	"P15979"	1
"P15256"	"P15996"	1
"P15256"	"P16012"	1
"P15256"	"P16022"	1
"P15256"	"P16028"	1
"P15256"	"P16061"	1
"P15256"	"P16086"	1
"P15256"	"P16089"	1
"P15256"	"P16093"	1
"P15256"	"P16119"	1
"P15256"	"P16139"	1
"P15256"	"P16140"	1
"P15256"	"P16155"	1
"P15256"	"P16181"	1
"P15257"	"P15258"	1
"P15257"	"P15259"	1
"P15257"	"P15313"	1
"P15257"	"P15870"	1
"P15257"	"P15873"	1
"P15257"	"P15941"	1
"P15257"	"P15959"	1
"P15257"	"P16034"	1
"P15257"	"P16112"	1
"P15257"	"P16113"	1
"P15257"	"P16120"	1
"P15257"	"P16122"	1
"P15257"	"P16141"	1
"P15257"	"P16158"	1
"P15257"	"P16161"	1
"P15257"	"P16164"	1
"P15257"	"P16168"	1
"P15257"	"P16177"	1
"P15258"	"P15259"	1
"P15258"	"P15313"	1
"P15258"	"P15870"	1
"P15258"	"P15873"	1
"P15258"	"P15941"	1
"P15258"	"P15959"	1
"P15258"	"P16034"	1
"P15258"	"P16112"	1
"P15258"	"P16113"	1
"P15258"	"P16120"	1
"P15258"	"P16122"	1
"P15258"	"P16141"	1
"P15258"	"P16158"	1
"P15258"	"P16161"	1
"P15258"	"P16164"	1
"P15258"	"P16168"	1
"P15258"	"P16177"	1
"P15259"	"P15313"	1
"P15259"	"P15870"	1
"P15259"	"P15873"	1
"P15259"	"P15941"	1
"P15259"	"P15959"	1
"P15259"	"P16034"	1
"P15259"	"P16112"	1
"P15259"	"P16113"	1
"P15259"	"P16120"	1
"P15259"	"P16122"	1
"P15259"	"P16141"	1
"P15259"	"P16158"	1
"P15259"	"P16161"	1
"P15259"	"P16164"	1
"P15259"	"P16168"	1
"P15259"	"P16177"	1
"P15260"	"P15261"	1
"P15260"	"P15262"	2
"P15260"	"P15263"	2
"P15260"	"P15264"	1
"P15260"	"P15265"	2
"P15260"	"P15266"	2
"P15260"	"P15267"	1
"P15260"	"P15268"	2
"P15260"	"P15269"	1
"P15260"	"P15279"	1
"P15260"	"P15319"	1
"P15260"	"P15644"	1
"P15260"	"P15648"	1
"P15260"	"P15691"	1
"P15260"	"P15692"	1
"P15260"	"P15798"	1
"P15260"	"P15799"	1
"P15260"	"P15811"	1
"P15260"	"P15884"	1
"P15260"	"P15897"	1
"P15260"	"P15927"	1
"P15260"	"P15942"	1
"P15260"	"P15948"	1
"P15260"	"P15970"	1
"P15260"	"P15997"	1
"P15260"	"P16017"	1
"P15260"	"P16030"	1
"P15260"	"P16046"	1
"P15260"	"P16053"	1
"P15260"	"P16058"	1
"P15260"	"P16092"	1
"P15260"	"P16096"	1
"P15260"	"P16102"	1
"P15260"	"P16103"	1
"P15260"	"P16104"	1
"P15260"	"P16118"	1
"P15260"	"P16121"	1
"P15260"	"P16133"	1
"P15260"	"P16135"	1
"P15260"	"P16148"	1
"P15260"	"P16152"	1
"P15260"	"P16169"	1
"P15261"	"P15262"	3
"P15261"	"P15263"	3
"P15261"	"P15264"	1
"P15261"	"P15265"	2
"P15261"	"P15266"	2
"P15261"	"P15268"	1
"P15261"	"P15269"	1
"P15261"	"P15279"	2
"P15261"	"P15284"	1
"P15261"	"P15288"	1
"P15261"	"P15319"	1
"P15261"	"P15648"	1
"P15261"	"P15655"	1
"P15261"	"P15663"	1
"P15261"	"P15670"	1
"P15261"	"P15691"	1
"P15261"	"P15790"	1
"P15261"	"P15802"	1
"P15261"	"P15805"	1
"P15261"	"P15807"	1
"P15261"	"P15811"	1
"P15261"	"P15815"	1
"P15261"	"P15819"	1
"P15261"	"P15830"	1
"P15261"	"P15834"	1
"P15261"	"P15839"	1
"P15261"	"P15858"	1
"P15261"	"P15884"	1
"P15261"	"P15892"	1
"P15261"	"P15908"	1
"P15261"	"P15913"	1
"P15261"	"P15926"	1
"P15261"	"P15927"	1
"P15261"	"P15942"	1
"P15261"	"P15946"	2
"P15261"	"P15948"	1
"P15261"	"P15957"	1
"P15261"	"P15971"	1
"P15261"	"P15994"	1
"P15261"	"P15997"	1
"P15261"	"P16014"	1
"P15261"	"P16017"	1
"P15261"	"P16030"	1
"P15261"	"P16036"	1
"P15261"	"P16060"	1
"P15261"	"P16065"	1
"P15261"	"P16078"	1
"P15261"	"P16092"	1
"P15261"	"P16094"	1
"P15261"	"P16102"	1
"P15261"	"P16103"	1
"P15261"	"P16104"	1
"P15261"	"P16121"	1
"P15261"	"P16126"	1
"P15261"	"P16133"	1
"P15261"	"P16134"	1
"P15261"	"P16135"	1
"P15261"	"P16146"	1
"P15261"	"P16148"	1
"P15261"	"P16154"	1
"P15261"	"P16162"	1
"P15261"	"P16169"	1
"P15261"	"P16171"	1
"P15261"	"P16172"	1
"P15261"	"P16173"	1
"P15261"	"P16174"	1
"P15261"	"P16175"	1
"P15261"	"P16176"	1
"P15261"	"P16184"	1
"P15262"	"P15263"	4
"P15262"	"P15264"	1
"P15262"	"P15265"	4
"P15262"	"P15266"	4
"P15262"	"P15267"	1
"P15262"	"P15268"	2
"P15262"	"P15269"	1
"P15262"	"P15279"	2
"P15262"	"P15281"	1
"P15262"	"P15284"	1
"P15262"	"P15319"	1
"P15262"	"P15644"	1
"P15262"	"P15648"	1
"P15262"	"P15663"	1
"P15262"	"P15670"	1
"P15262"	"P15691"	1
"P15262"	"P15692"	1
"P15262"	"P15790"	1
"P15262"	"P15796"	1
"P15262"	"P15798"	1
"P15262"	"P15799"	1
"P15262"	"P15802"	1
"P15262"	"P15805"	1
"P15262"	"P15807"	1
"P15262"	"P15811"	1
"P15262"	"P15815"	1
"P15262"	"P15816"	1
"P15262"	"P15819"	1
"P15262"	"P15830"	1
"P15262"	"P15834"	1
"P15262"	"P15858"	1
"P15262"	"P15884"	1
"P15262"	"P15897"	1
"P15262"	"P15920"	1
"P15262"	"P15926"	1
"P15262"	"P15927"	1
"P15262"	"P15942"	1
"P15262"	"P15946"	2
"P15262"	"P15948"	1
"P15262"	"P15955"	1
"P15262"	"P15957"	1
"P15262"	"P15970"	1
"P15262"	"P15971"	1
"P15262"	"P15991"	1
"P15262"	"P15994"	1
"P15262"	"P15997"	1
"P15262"	"P16014"	2
"P15262"	"P16017"	1
"P15262"	"P16030"	1
"P15262"	"P16036"	1
"P15262"	"P16046"	1
"P15262"	"P16053"	1
"P15262"	"P16058"	1
"P15262"	"P16065"	1
"P15262"	"P16078"	1
"P15262"	"P16092"	1
"P15262"	"P16094"	1
"P15262"	"P16096"	1
"P15262"	"P16102"	1
"P15262"	"P16103"	1
"P15262"	"P16104"	1
"P15262"	"P16118"	1
"P15262"	"P16121"	1
"P15262"	"P16126"	1
"P15262"	"P16133"	1
"P15262"	"P16134"	1
"P15262"	"P16135"	1
"P15262"	"P16146"	1
"P15262"	"P16148"	1
"P15262"	"P16152"	1
"P15262"	"P16162"	1
"P15262"	"P16169"	1
"P15262"	"P16171"	1
"P15262"	"P16174"	1
"P15262"	"P16176"	1
"P15262"	"P16184"	1
"P15263"	"P15264"	1
"P15263"	"P15265"	3
"P15263"	"P15266"	3
"P15263"	"P15267"	1
"P15263"	"P15268"	2
"P15263"	"P15269"	3
"P15263"	"P15270"	3
"P15263"	"P15271"	2
"P15263"	"P15279"	2
"P15263"	"P15284"	1
"P15263"	"P15286"	1
"P15263"	"P15319"	1
"P15263"	"P15644"	1
"P15263"	"P15648"	1
"P15263"	"P15663"	3
"P15263"	"P15670"	1
"P15263"	"P15691"	1
"P15263"	"P15692"	1
"P15263"	"P15790"	1
"P15263"	"P15798"	1
"P15263"	"P15799"	1
"P15263"	"P15802"	1
"P15263"	"P15805"	1
"P15263"	"P15807"	1
"P15263"	"P15809"	2
"P15263"	"P15810"	1
"P15263"	"P15811"	1
"P15263"	"P15815"	1
"P15263"	"P15818"	2
